,Unnamed: 0,MAF_NAME,BLKID,FULLNAME,TLIDs
11204,11204,Switzerland Park Rd,080130137022004,Switzerland Park Rd,"[188177687, 188175514]"
11205,11205,N Foothills Hwy,080130137011000,N Foothills Hwy,"[188158416, 188158415]"
11206,11206,N Foothills Hwy,080130132022027,N Foothills Hwy,[188158416]
11207,11207,Brook Rd,080130137011077,Brook Rd,"[188158309, 188158305, 188158308, 220752330]"
11208,11208,Carriage Hills Dr,080130137011077,Carriage Hills Dr,"[220761004, 188236487, 629302916, 642890890]"
11209,11209,Fourmile Canyon Rd,080130137021012,Fourmile Canyon Rd,[629302868]
11210,11210,Fourmile Canyon Rd,080130137013047,Fourmile Canyon Rd,"[629302868, 629302869, 220751333]"
11211,11211,Antler Dr,080130137011025,Antler Dr,"[627445688, 627445764, 627445765]"
11212,11212,Antler Dr,080130137011019,Antler Dr,"[627445688, 627445764, 627445765]"
11213,11213,Lee Hill Dr,080130137012001,Lee Hill Dr,"[220759142, 643562992]"
11214,11214,Lee Hill Dr,080130137012000,Lee Hill Dr,[643562991]
11215,11215,Front Range Ave,080130137011063,Front Range Ave,[188186612]
11216,11216,Front Range Ave,080130137011062,Front Range Ave,[188186612]
11217,11217,Caribou Rd,080130137026022,Caribou Rd,"[640373543, 640373544]"
11218,11218,Grove St,080130137014113,Grove St,[220759120]
11219,11219,Grove St,080130137014115,Grove St,[220759120]
11220,11220,Main St,080130137014031,Main St,"[188157940, 188157932]"
11221,11221,Co Rd 68,080130137023009,Co Rd 68,"[188207520, 188207519]"
11222,11222,Lickskillet Rd,080130137014071,Lickskillet Rd,"[220759119, 188199194]"
11223,11223,Rim Rd,080130137014112,Rim Rd,"[188178189, 188178159]"
11224,11224,Rim Rd,080130137014113,Rim Rd,[188178159]
11225,11225,Larkspur Rd,080130137011003,Larkspur Rd,"[188158376, 188158376]"
11226,11226,Front Range Ave,080130137011049,Front Range Ave,[188219770]
11227,11227,Front Range Ave,080130137011050,Front Range Ave,[188219770]
11228,11228,Stoneridge Ter,080130137011003,Stoneridge Ter,"[188158371, 188158370, 188158371, 188158370]"
11229,11229,Fountain St,080130137011049,Fountain St,"[188190673, 188190673, 188190674]"
11230,11230,Dakota Blvd,080130137011049,Dakota Blvd,[220756361]
11231,11231,Dakota Blvd,080130137011051,Dakota Blvd,"[220756361, 188199762]"
11232,11232,Boulder Canyon Dr,080130137023003,Boulder Canyon Dr,"[220749568, 220749569]"
11233,11233,Lefthand Canyon Dr,080130137011067,Lefthand Canyon Dr,"[220759377, 188188428]"
11234,11234,W 6th St,080130137026012,W 6th St,[637979429]
11235,11235,Crescent Park Dr,080130137024026,Crescent Park Dr,[220763179]
11236,11236,Crescent Park Dr,080130137024004,Crescent Park Dr,[220763179]
11237,11237,Lewark Ave,080130137024010,Lewark Ave,"[188160500, 188160500]"
11238,11238,Coal Creek Canyon Dr,080130137024008,Coal Creek Canyon Dr,[188185270]
11239,11239,Coal Creek Canyon Dr,080130137024038,Coal Creek Canyon Dr,[188160466]
11240,11240,Wonderland Ave,080130137024016,Wonderland Ave,[646832800]
11241,11241,Wonderland Ave,080130137024018,Wonderland Ave,[646832800]
11242,11242,Debra Ann Rd,080130137024031,Debra Ann Rd,[188160482]
11243,11243,Debra Ann Rd,080130137024032,Debra Ann Rd,[188160482]
11244,11244,The Lane Rd,080130137024023,The Lane Rd,"[188160534, 188160542]"
11245,11245,Sky View Dr S,080130137022057,Sky View Dr S,"[647480812, 624925113]"
11246,11246,Utica St,080130137014075,Utica St,[220752309]
11247,11247,Utica St,080130137014074,Utica St,"[220752309, 220752303, 188236408, 188200458, 188220767, 188220768]"
11248,11248,Ranch Rd,080130137014015,Ranch Rd,"[639816315, 220752692, 220752680, 188175483, 220759589]"
11249,11249,Ranch Rd,080130137014012,Ranch Rd,"[220752692, 188222136, 188222135]"
11250,11250,S 6th St,080130137027015,S 6th St,[220747812]
11251,11251,Lower W Fourth St,080130137026033,Lower W Fourth St,[188157548]
11252,11252,Lower W Fourth St,080130137026021,Lower W Fourth St,[188157548]
11253,11253,Cold Springs Dr,080130137022026,Cold Springs Dr,[188175516]
11254,11254,Switzerland Park Rd,080130137022027,Switzerland Park Rd,[188212359]
11255,11255,Sawmill Rd,080130137014092,Sawmill Rd,"[188157392, 188178133, 220751894]"
11256,11256,Sawmill Rd,080130137014069,Sawmill Rd,[188157392]
11257,11257,King Pl,080130137026029,King Pl,[188157613]
11258,11258,King Pl,080130137026019,King Pl,"[188157613, 188157638]"
11259,11259,N Bridge St,080130137026030,N Bridge St,[188157610]
11260,11260,N Bridge St,080130137026028,N Bridge St,"[188157610, 188157614]"
11261,11261,W 5th St,080130137026030,W 5th St,"[188198589, 188198589, 188157607]"
11262,11262,Peak To Peak Hwy,080130137025022,Peak To Peak Hwy,[188157707]
11263,11263,Peak To Peak Hwy,080130137025013,Peak To Peak Hwy,"[188157707, 638049956]"
11264,11264,Pine Tree Ln,080130137011090,Pine Tree Ln,[188158477]
11265,11265,Pine Tree Ln,080130137012006,Pine Tree Ln,"[188158477, 188158483, 220751365]"
11266,11266,Johnson St,080130137026010,Johnson St,[188188915]
11267,11267,Johnson St,080130137026013,Johnson St,[188188915]
11268,11268,New Market St,080130137014077,New Market St,"[188236425, 188236427, 188236426]"
11269,11269,New Market St,080130137014076,New Market St,"[188236425, 188236427, 188236426]"
11270,11270,Hillside Ct,080130137011068,Hillside Ct,"[220747432, 220747432]"
11271,11271,Sentinel Rock Ln,080130137011069,Sentinel Rock Ln,"[188158304, 188158304]"
11272,11272,Magnolia Dr,080130137022005,Magnolia Dr,[220749567]
11273,11273,Magnolia Dr,080130137023003,Magnolia Dr,[220749567]
11274,11274,Co Rd 100,080130137014062,Co Rd 100,"[220752481, 220752478]"
11275,11275,Co Rd 100,080130137014001,Co Rd 100,"[220752481, 188185561, 220752478]"
11276,11276,Lefthand Canyon Dr,080130137014019,Lefthand Canyon Dr,"[220759377, 188158241]"
11277,11277,Peak To Peak Hwy,080130137021039,Peak To Peak Hwy,[638710103]
11278,11278,Sugarloaf Rd,080130137021034,Sugarloaf Rd,"[188215038, 188215037, 188199919]"
11279,11279,N Gulch Rd,080130137022012,N Gulch Rd,"[636168884, 220747588]"
11280,11280,Millionaire Dr W,080130137022009,Millionaire Dr W,[188175530]
11281,11281,Sugarloaf Rd,080130137022002,Sugarloaf Rd,"[188158931, 631034161, 188212408]"
11282,11282,Sugarloaf Rd,080130137021019,Sugarloaf Rd,"[188158931, 220750444, 188175605]"
11283,11283,Kelly Rd E,080130137022002,Kelly Rd E,"[188215103, 220750448]"
11284,11284,Kelly Rd E,080130137022013,Kelly Rd E,"[188215103, 220750448]"
11285,11285,Cr 102J,080130137014018,Cr 102J,[220760690]
11286,11286,Cr 102J,080130137014001,Cr 102J,[220760690]
11287,11287,Cemetery Rd,080130137014029,Cemetery Rd,"[188238180, 642890881, 188203514, 636168523, 188238180, 642890881, 188203514]"
11288,11288,N Foothills Hwy,080130137011004,N Foothills Hwy,[642890959]
11289,11289,Lakeshore Dr,080130137023007,Lakeshore Dr,[188177572]
11290,11290,Dakota Ridge Trl,080130137012013,Dakota Ridge Trl,[629302339]
11291,11291,Lefthand Canyon Dr,080130136011141,Lefthand Canyon Dr,"[188175563, 188238693, 220759661]"
11292,11292,Fountain St,080130137011038,Fountain St,[188235430]
11293,11293,Fountain St,080130137011064,Fountain St,[188235430]
11294,11294,Sundown Trl,080130137026014,Sundown Trl,"[188177392, 188188902]"
11295,11295,Co Rd 128W,080130137026003,Co Rd 128W,"[188157466, 188157464]"
11296,11296,East St,080130137026046,East St,[188157643]
11297,11297,Pine Glade Rd,080130137023012,Pine Glade Rd,"[188207494, 188207496, 188207493, 188207495]"
11298,11298,Gross Dam Rd,080130137023015,Gross Dam Rd,[188198430]
11299,11299,Gold Hill Rd,080130137014109,Gold Hill Rd,[220759114]
11300,11300,Gold Hill Rd,080130137014100,Gold Hill Rd,[220759114]
11301,11301,Rembrandt Dr,080130137011015,Rembrandt Dr,"[627665069, 627665070]"
11302,11302,Pulpit Farm Rd,080130137027009,Pulpit Farm Rd,"[188227477, 188227477]"
11303,11303,N Beaver Rd,080130137022046,N Beaver Rd,"[188206351, 188206352, 188206358, 188206345, 188206357, 220747859, 188188779, 220747861, 188206347, 188206351, 188206352, 188206358, 188206345, 188206357, 220747859, 188188779, 220747861, 188206347]"
11304,11304,Bristlecone Way,080130137013023,Bristlecone Way,"[188188886, 188188886]"
11305,11305,Arrowleaf Ct,080130137012005,Arrowleaf Ct,"[188218035, 188218037, 188218038]"
11306,11306,Arrowleaf Ct,080130137012004,Arrowleaf Ct,"[188218035, 188218037, 188218038]"
11307,11307,Boulder Canyon Dr,080130137022022,Boulder Canyon Dr,[639031586]
11308,11308,4WD Rd,080130137023015,4WD Rd,"[188227991, 188227991]"
11309,11309,Chinle Ave,080130137011041,Chinle Ave,"[188239347, 188239345]"
11310,11310,Chinle Ave,080130137011054,Chinle Ave,[188239347]
11311,11311,Wingate Ave,080130137011065,Wingate Ave,"[188239130, 188239137]"
11312,11312,Wingate Ave,080130137011038,Wingate Ave,"[188239130, 188239339]"
11313,11313,Brook Cir,080130137011070,Brook Cir,"[188220876, 188158320, 188220875, 188220873, 188220874, 624513643, 624513644]"
11314,11314,Niwot St,080130137014116,Niwot St,"[188220802, 188157366, 188220801, 188198392]"
11315,11315,Niwot St,080130137014077,Niwot St,[188220802]
11316,11316,Niwot St,080130137014096,Niwot St,"[188157366, 639033848, 639033848]"
11317,11317,Niwot St,080130137014076,Niwot St,"[188220801, 188198392]"
11318,11318,Dixon Rd,080130137014112,Dixon Rd,"[188199197, 188235311]"
11319,11319,Cutter Ln,080130137011072,Cutter Ln,"[188193450, 188193450]"
11320,11320,Rose M,080130137014021,Rose M,[639811288]
11321,11321,Rose M,080130137014029,Rose M,[639811288]
11322,11322,Hickok Trl,080130137014001,Hickok Trl,"[631147669, 631147669]"
11323,11323,Indiana Gulch Rd,080130137014067,Indiana Gulch Rd,"[188178149, 188178144, 188219497, 220759107]"
11324,11324,Switzerland Trl,080130137014093,Switzerland Trl,"[220759106, 220751889]"
11325,11325,Switzerland Trl,080130137014094,Switzerland Trl,"[220759106, 220751889]"
11326,11326,Pinon Way,080130137023021,Pinon Way,"[188175522, 188206381, 188206382, 188158181, 188175522, 188206381, 188206382, 188158181]"
11327,11327,Overlook Ln,080130137011079,Overlook Ln,"[188158268, 188158268]"
11328,11328,Meadowland Ct,080130137023009,Meadowland Ct,"[188177664, 188177664]"
11329,11329,Cumberland Gap Rd,080130137023012,Cumberland Gap Rd,"[188207524, 188207521, 188207523, 188207524, 188207523]"
11330,11330,Gillespie Spur Rd,080130137014035,Gillespie Spur Rd,[611399895]
11331,11331,Gillespie Spur Rd,080130137014027,Gillespie Spur Rd,[611399895]
11332,11332,4th St,080130137011045,4th St,"[628045882, 627444824]"
11333,11333,Arroyo Chico,080130137013030,Arroyo Chico,"[627585316, 220751338, 627585317, 627585316, 220751338, 627585317]"
11334,11334,S Peak Trl,080130137021033,S Peak Trl,"[188177756, 188177756]"
11335,11335,Front Range Dr,080130137011059,Front Range Dr,"[629303051, 629303051]"
11336,11336,Turnagain Ct,080130137013037,Turnagain Ct,"[628062371, 188215140]"
11337,11337,Ridge Rd,080130137014001,Ridge Rd,"[639035007, 188178031, 639035007]"
11338,11338,Ridge Rd,080130137022023,Ridge Rd,"[188158093, 188158091]"
11339,11339,Sugarloaf Rd,080130137021018,Sugarloaf Rd,"[631034161, 188212408]"
11340,11340,Crooked Spr,080130137011019,Crooked Spr,"[188178389, 188178389]"
11341,11341,Mountain King Rd,080130137021007,Mountain King Rd,"[188177878, 188177878]"
11342,11342,Brainard Lake Rd,080130137014065,Brainard Lake Rd,"[639814407, 647455222]"
11343,11343,Peak To Peak Hwy,080130137014061,Peak To Peak Hwy,"[637916346, 642890877]"
11344,11344,Old Dynamite Rd,080130137014068,Old Dynamite Rd,[634193118]
11345,11345,Old Dynamite Rd,080130137014073,Old Dynamite Rd,[634193118]
11346,11346,Peak To Peak Hwy,080130137027026,Peak To Peak Hwy,[188157556]
11347,11347,Juneau Cir,080130137026011,Juneau Cir,"[637938367, 637938367]"
11348,11348,Jennie Ln,080130137024007,Jennie Ln,[220747637]
11349,11349,Jennie Ln,080130137024009,Jennie Ln,[220747637]
11350,11350,Miramonte Rd,080130137024007,Miramonte Rd,"[637904833, 637904808, 637904833, 637904808]"
11351,11351,Pipeline Rd,080130137022001,Pipeline Rd,[635354127]
11352,11352,Co Rd 128W,080130137026000,Co Rd 128W,"[220748575, 188175447, 188157466]"
11353,11353,Co Rd 128W,080130137026004,Co Rd 128W,[220748575]
11354,11354,Co Rd 128W,080130137026005,Co Rd 128W,[188175447]
11355,11355,Magnolia Dr,080130137025029,Magnolia Dr,"[188200500, 220748127]"
11356,11356,Co Rd 129J,080130137027005,Co Rd 129J,"[188230618, 188230618]"
11357,11357,FS Rd 505,080130137027004,FS Rd 505,[188231421]
11358,11358,2nd St,080130137011034,2nd St,[627444474]
11359,11359,5th St,080130137011044,5th St,[220756895]
11360,11360,Laramie Blvd,080130137011046,Laramie Blvd,[643459309]
11361,11361,E Ridge Trl,080130137012010,E Ridge Trl,[188233239]
11362,11362,E Ridge Trl,080130137012005,E Ridge Trl,[188233239]
11363,11363,Alder Ln,080130137012005,Alder Ln,"[220747434, 220747434]"
11364,11364,Cholla Ct,080130137012005,Cholla Ct,"[220751388, 220751388]"
11365,11365,Hurricane Hill Dr,080130137026016,Hurricane Hill Dr,"[638710222, 188157754]"
11366,11366,Hurricane Hill Dr,080130137022054,Hurricane Hill Dr,"[638710222, 188157754]"
11367,11367,Tumwater Ln,080130121021002,Tumwater Ln,"[188193521, 188193521]"
11368,11368,Thornbird Pl,080130121021002,Thornbird Pl,[188202234]
11369,11369,Thornbird Pl,080130121021000,Thornbird Pl,"[188202234, 188193519, 188193519]"
11370,11370,S 39th St,080130125073003,S 39th St,[188162950]
11371,11371,Martin Dr,080130125071025,Martin Dr,"[188162952, 188162954, 188162936, 188162966]"
11372,11372,Martin Dr,080130125073006,Martin Dr,[188162952]
11373,11373,S 36th St,080130125073000,S 36th St,"[220748640, 188162907, 188162903]"
11374,11374,S 36th St,080130125073001,S 36th St,[220748640]
11375,11375,Caddo Pkwy,080130125112020,Caddo Pkwy,"[641615005, 188163389, 641615005]"
11376,11376,Caddo Pkwy,080130125112019,Caddo Pkwy,[188163389]
11377,11377,Mohawk Dr,080130125112020,Mohawk Dr,"[641615003, 641615004]"
11378,11378,Mohawk Dr,080130125112021,Mohawk Dr,"[641615003, 220749863, 641615004, 220749864]"
11379,11379,Elmhurst Pl,080130125071009,Elmhurst Pl,[220749841]
11380,11380,Elmhurst Pl,080130125071023,Elmhurst Pl,[220749841]
11381,11381,Table Mesa Dr,080130125071021,Table Mesa Dr,[188209680]
11382,11382,Osage Dr,080130125112022,Osage Dr,"[188163422, 188163415]"
11383,11383,Independence Dr,080130122032038,Independence Dr,[188163028]
11384,11384,Independence Dr,080130122032036,Independence Dr,[188163028]
11385,11385,Jackson Cir,080130126031011,Jackson Cir,"[188163312, 188163312]"
11386,11386,Eisenhower Dr,080130126031007,Eisenhower Dr,[220750880]
11387,11387,Eisenhower Dr,080130126031006,Eisenhower Dr,[220750880]
11388,11388,Patton Dr,080130126031018,Patton Dr,[220751057]
11389,11389,Holmes Pl,080130126031028,Holmes Pl,"[188163335, 188170220, 188163491, 188163485]"
11390,11390,Holmes Pl,080130126031029,Holmes Pl,"[188163335, 188170220, 188163484, 188163491, 188163332, 188163485, 220749930, 188163484, 188163332, 220749930]"
11391,11391,Arapahoe Ave,080130126031000,Arapahoe Ave,"[188180293, 220755809]"
11392,11392,Arapahoe Ave,080130126031022,Arapahoe Ave,[220755809]
11393,11393,Swallow Ln,080130127071024,Swallow Ln,[220751788]
11394,11394,Valmont Dr,080130127071047,Valmont Dr,[188232815]
11395,11395,Valmont Dr,080130127071077,Valmont Dr,[188232815]
11396,11396,55th St,080130122032123,55th St,"[644170168, 220751054, 188163212]"
11397,11397,55th St,080130127071092,55th St,[644170168]
11398,11398,E Euclid Ave,080130126032001,E Euclid Ave,[188163531]
11399,11399,E Euclid Ave,080130126032011,E Euclid Ave,[188163531]
11400,11400,Orman Dr,080130126081018,Orman Dr,[188163301]
11401,11401,Orman Dr,080130126081017,Orman Dr,[188163301]
11402,11402,Baseline Rd,080130126081022,Baseline Rd,"[188163299, 188163297]"
11403,11403,Talbot Dr,080130126081022,Talbot Dr,[188163291]
11404,11404,Talbot Dr,080130126081023,Talbot Dr,"[188163291, 188163296]"
11405,11405,Mohawk Dr,080130125112019,Mohawk Dr,[220749863]
11406,11406,Mohawk Dr,080130125112000,Mohawk Dr,[220749857]
11407,11407,Hickory Ave,080130126032016,Hickory Ave,[188163375]
11408,11408,Hickory Ave,080130126032017,Hickory Ave,[188163375]
11409,11409,St Johns Ave,080130127013053,St Johns Ave,"[188218990, 188218989]"
11410,11410,N 55st St,080130127012024,N 55st St,"[188236768, 220761023, 220760615]"
11411,11411,N 55st St,080130127012038,N 55st St,"[188236768, 220761023, 220760615]"
11412,11412,Baseline Rd,080130125111000,Baseline Rd,"[637047093, 637047094, 188231709]"
11413,11413,Baseline Rd,080130125111006,Baseline Rd,[188231709]
11414,11414,Aurora Ave,080130126032009,Aurora Ave,[188163517]
11415,11415,Aurora Ave,080130126032019,Aurora Ave,"[188163517, 188163519]"
11416,11416,Aurora Ave,080130126032015,Aurora Ave,[188163510]
11417,11417,Aurora Ave,080130126032018,Aurora Ave,[188163510]
11418,11418,Kiowa Pl,080130125112025,Kiowa Pl,[188163401]
11419,11419,Kiowa Pl,080130125112024,Kiowa Pl,[188163401]
11420,11420,Ingram Ct,080130125071021,Ingram Ct,[220748709]
11421,11421,Ricara Dr,080130125111023,Ricara Dr,[188163450]
11422,11422,Ricara Dr,080130125111009,Ricara Dr,"[188163450, 188163453]"
11423,11423,Qualla Dr,080130125111009,Qualla Dr,[188163454]
11424,11424,Qualla Dr,080130125111010,Qualla Dr,[188163454]
11425,11425,Illini Way,080130125011020,Illini Way,[188163606]
11426,11426,Illini Way,080130125011019,Illini Way,"[188163606, 188163607, 188163608]"
11427,11427,Iroquois Dr,080130125011022,Iroquois Dr,[188163603]
11428,11428,Illini Way,080130125011022,Illini Way,[188163607]
11429,11429,Cypress Dr,080130126032020,Cypress Dr,[188163524]
11430,11430,Heidelberg Dr,080130125093003,Heidelberg Dr,[188163794]
11431,11431,Gillaspie Dr,080130125052064,Gillaspie Dr,[188163846]
11432,11432,Yale Rd,080130125052040,Yale Rd,"[188163685, 188163690, 188163688]"
11433,11433,Yale Rd,080130125052041,Yale Rd,[188163685]
11434,11434,Ithaca Dr,080130125052046,Ithaca Dr,[188163682]
11435,11435,Table Mesa Dr,080130125052046,Table Mesa Dr,[188163701]
11436,11436,Table Mesa Dr,080130125052053,Table Mesa Dr,[188163701]
11437,11437,Yale Rd,080130125052047,Yale Rd,[188163699]
11438,11438,Ithaca Dr,080130125092006,Ithaca Dr,[220748664]
11439,11439,Ithaca Dr,080130125092007,Ithaca Dr,[220748664]
11440,11440,Miami Way,080130125092003,Miami Way,[220748651]
11441,11441,Miami Way,080130125092004,Miami Way,[220748651]
11442,11442,Table Mesa Dr,080130125092001,Table Mesa Dr,[220748677]
11443,11443,Table Mesa Dr,080130125092000,Table Mesa Dr,[220748677]
11444,11444,Lehigh St,080130125092009,Lehigh St,[220748654]
11445,11445,Lehigh St,080130125102000,Lehigh St,"[220748654, 637353590, 188163714, 637353590]"
11446,11446,Ithaca Dr,080130125093004,Ithaca Dr,"[188163809, 188163811]"
11447,11447,Kenyon Cir,080130125092015,Kenyon Cir,[220748663]
11448,11448,Tincup Ct,080130125103031,Tincup Ct,"[188176450, 642890619, 188176450]"
11449,11449,Ithaca Dr,080130125101003,Ithaca Dr,[188163818]
11450,11450,Ithaca Dr,080130125101007,Ithaca Dr,[188163818]
11451,11451,Findlay Way,080130125093007,Findlay Way,"[188209511, 188209512, 188163972]"
